,Tweet Id,Datetime,Username,Tweet Content,User Location,User Verified,Retweet Count,Reply Count,Like Count
79,1487383657291878406,2022-01-29 11:14:32+00:00,SharmaincShrey,"₹33 cr budget to ₹333 cr .. 
Shaukeen Snoopy !
#देशद्रोही_मोदीसरकार","Faridabad, India",False,0,0,0
80,1487379397971947521,2022-01-29 10:57:37+00:00,DrRanjithReddy,"Took part in the event in which Hon'ble Minister @KTRTRS KTR Garu and o laid the foundation stone for several development works in Tukkuguda, Jalpally, Meerpet, and Badangpet municipalities under #Maheshwaram constituency with a budget of Rs 371 crore.

@trspartyonline https://t.co/jHYEjwILvu","Hyderabad, India",True,9,0,99
81,1487376031308984320,2022-01-29 10:44:14+00:00,VinayDokania,"It is not a coincidence that the Budget of National Security Council Secretariat (NSCS) reporting to NSA went up from Rs 33 Crore to Rs 333 Crore in 2017-18.
 #देशद्रोही_मोदीसरकार https://t.co/MPMWnZj3Qg",Union Of India,True,10,0,16
82,1487375928174862338,2022-01-29 10:43:50+00:00,JigneshShah940,Income Tax refunds worth Rs 1.62 lakh crore issued so far this fiscal https://t.co/RIz6oTDNhc,"Ahmadabad City, India",False,0,0,0
83,1487366068683173890,2022-01-29 10:04:39+00:00,sdstocktips,1ST FEB BUDGET WILL BE THE START FOR BEAR RALLY ... STAY CAUTIOUS ...https://t.co/oHnJHmcBAQ https://t.co/pVC3tI4Uq6,"Murshidabad, India ",False,0,1,1
84,1487362849089359877,2022-01-29 09:51:51+00:00,marthand_rao,"BHARAT knows very well your conspiracy against country ,as Budget session is going to start soon ,u traitors have started your agenda again. https://t.co/gYmUGXJx1c",,False,1,0,2
85,1487355499188211715,2022-01-29 09:22:39+00:00,AnilDudaniK,Who has decided not to trade on budget day,Dubai,False,0,0,1
86,1487346635210313728,2022-01-29 08:47:26+00:00,VIJAYAK45400293,"After passing seventy years lot of changes were seen in india
With the cooperation of 

Several political parties 
Major

Congress. Bjp .

Satalite launcher
Mr Abdul Kalam

Automic bom test 
Attalbiharivajbai

Bank nationalisation 
Indiragandhi

Public cos are disinvestment",,False,2,1,2
87,1487325951939731458,2022-01-29 07:25:14+00:00,lifelinepathlab,"Budget 2022 Expectations by Dr. Angeli Misra (MD Path), Founder &amp; Director, Lifeline Laboratory on @zeebusinessofficial @ Lifeline Laboratory https://t.co/d1K6uYQsrU","Green Park, New Delhi",False,0,0,0
88,1487325285607350273,2022-01-29 07:22:35+00:00,AskarMirza_INC,"According to this New York Times report, in 2017, India  bought Pegasus from Israel in the package of defense deal worth $ 2 billion.
- The New York Times
#PegasusSpyware 
Shame on modi https://t.co/GGYCU2OAmM",Union of India,False,57,9,111
89,1487324895486775296,2022-01-29 07:21:02+00:00,StockMarketall,"No matter how attractive an opportunity seems, Never invest your emergency funds in the Stock Market.

#investing #Budget2022 #stockmarketcrash #finance #investments #stockstowatch","Mumbai, India",False,2,0,9
90,1487323359398354944,2022-01-29 07:14:56+00:00,VRaj_In,The latest geo political situation also pushes India's case for EV adoption faster oil is becoming pain in a** . I hope in budget EV push will be part of priority sector lending . #Budget2022,Mumbai ,False,0,0,0
91,1487319169003851781,2022-01-29 06:58:17+00:00,vincentwoodson2,Wow I do have a budget every month but this is next level.. Okay will attempt this! https://t.co/eRhdgwCSes,Kuala Lumpur,False,0,0,0
92,1487317758983368705,2022-01-29 06:52:41+00:00,AyeshaS78963290,Advance income tax 🤦 https://t.co/rhi6yYspc0,"Islamabad, Pakistan",False,0,0,0
93,1487305167816982529,2022-01-29 06:02:39+00:00,the_Bong_one,"@fussyphus Godrej 6, 6.5kg are great, runs for 7 years and great after sale service.
If you have a budget around 17, please go for IFB",Battle of El Alamein,False,0,0,0
94,1487304014526300161,2022-01-29 05:58:04+00:00,bharat_aman_ind,This pic says a lot ...a tribute to one of the greatest socialist leader George Fernandes the former defense Minister deat anniversary today. The Man who tore dictatorship of Indira Govt in ally with great leadership of JaiPrakash Narain during emergency days. @narendramodi @ANI https://t.co/blCfGilZc9,"Pune, India",False,0,0,0
95,1487301963197054978,2022-01-29 05:49:55+00:00,binoojohn,Is post of economic advisor reserved for Tam Brahms? Are there no other economists among Muslims dalits etc?@FinMinIndia  #Budget2022,New Delhi,False,0,0,0
